Plot Title: LOL,,
#,"Date Time, GMT -0700","Temp, °F"
21301,2021-08-27 6:45:00,57.01
21302,2021-08-27 6:50:00,57.03
21303,2021-08-27 6:55:00,57.03
21304,2021-08-27 7:00:00,57.03
21305,2021-08-27 7:05:00,57.05
21306,2021-08-27 7:10:00,57.11
21307,2021-08-27 7:15:00,57.15
21308,2021-08-27 7:20:00,57.15
21309,2021-08-27 7:25:00,57.19
21310,2021-08-27 7:30:00,57.19
21311,2021-08-27 7:35:00,57.27
21312,2021-08-27 7:40:00,57.25
21313,2021-08-27 7:45:00,57.32
21314,2021-08-27 7:50:00,57.36
21315,2021-08-27 7:55:00,57.42
21316,2021-08-27 8:00:00,57.44
21317,2021-08-27 8:05:00,57.54
21318,2021-08-27 8:10:00,57.59
21319,2021-08-27 8:15:00,57.65
21320,2021-08-27 8:20:00,57.63
21321,2021-08-27 8:25:00,57.77
21322,2021-08-27 8:30:00,57.77
21323,2021-08-27 8:35:00,57.84
21324,2021-08-27 8:40:00,57.84
21325,2021-08-27 8:45:00,57.96
21326,2021-08-27 8:50:00,58.08
21327,2021-08-27 8:55:00,58.17
21328,2021-08-27 9:00:00,58.31
21329,2021-08-27 9:05:00,58.40
21330,2021-08-27 9:10:00,58.44
21331,2021-08-27 9:15:00,58.46
21332,2021-08-27 9:20:00,58.60
21333,2021-08-27 9:25:00,58.75
21334,2021-08-27 9:30:00,58.87
21335,2021-08-27 9:35:00,58.91
21336,2021-08-27 9:40:00,59.04
21337,2021-08-27 9:45:00,59.27
21338,2021-08-27 9:50:00,59.37
21339,2021-08-27 9:55:00,59.43
21340,2021-08-27 10:00:00,59.47
21341,2021-08-27 10:05:00,59.41
21342,2021-08-27 10:10:00,59.47
21343,2021-08-27 10:15:00,59.58
21344,2021-08-27 10:20:00,59.76
21345,2021-08-27 10:25:00,59.81
21346,2021-08-27 10:30:00,59.60
21347,2021-08-27 10:35:00,59.66
21348,2021-08-27 10:40:00,59.49
21349,2021-08-27 10:45:00,59.29
21350,2021-08-27 10:50:00,59.27
21351,2021-08-27 10:55:00,59.22
21352,2021-08-27 11:00:00,59.06
21353,2021-08-27 11:05:00,59.08
21354,2021-08-27 11:10:00,58.98
21355,2021-08-27 11:15:00,58.96
21356,2021-08-27 11:20:00,58.96
21357,2021-08-27 11:25:00,59.02
21358,2021-08-27 11:30:00,58.98
21359,2021-08-27 11:35:00,59.10
21360,2021-08-27 11:40:00,59.08
21361,2021-08-27 11:45:00,59.22
21362,2021-08-27 11:50:00,59.27
21363,2021-08-27 11:55:00,59.29
21364,2021-08-27 12:00:00,59.29
21365,2021-08-27 12:05:00,59.29
21366,2021-08-27 12:10:00,59.31
21367,2021-08-27 12:15:00,59.37
21368,2021-08-27 12:20:00,59.35
21369,2021-08-27 12:25:00,59.25
21370,2021-08-27 12:30:00,59.23
21371,2021-08-27 12:35:00,59.31
21372,2021-08-27 12:40:00,59.31
21373,2021-08-27 12:45:00,59.22
21374,2021-08-27 12:50:00,59.23
21375,2021-08-27 12:55:00,59.20
21376,2021-08-27 13:00:00,59.29
21377,2021-08-27 13:05:00,59.22
21378,2021-08-27 13:10:00,59.14
21379,2021-08-27 13:15:00,59.12
21380,2021-08-27 13:20:00,59.08
21381,2021-08-27 13:25:00,59.04
21382,2021-08-27 13:30:00,59.00
21383,2021-08-27 13:35:00,58.96
21384,2021-08-27 13:40:00,58.93
21385,2021-08-27 13:45:00,58.87
21386,2021-08-27 13:50:00,58.93
21387,2021-08-27 13:55:00,58.91
21388,2021-08-27 14:00:00,58.91
21389,2021-08-27 14:05:00,58.81
21390,2021-08-27 14:10:00,58.85
21391,2021-08-27 14:15:00,58.89
21392,2021-08-27 14:20:00,58.89
21393,2021-08-27 14:25:00,58.91
21394,2021-08-27 14:30:00,58.91
21395,2021-08-27 14:35:00,58.91
21396,2021-08-27 14:40:00,58.87
21397,2021-08-27 14:45:00,58.91
21398,2021-08-27 14:50:00,58.83
21399,2021-08-27 14:55:00,58.85
21400,2021-08-27 15:00:00,58.91
21401,2021-08-27 15:05:00,58.93
21402,2021-08-27 15:10:00,58.87
21403,2021-08-27 15:15:00,58.87
21404,2021-08-27 15:20:00,58.81
21405,2021-08-27 15:25:00,58.81
21406,2021-08-27 15:30:00,58.79
21407,2021-08-27 15:35:00,58.71
21408,2021-08-27 15:40:00,58.71
21409,2021-08-27 15:45:00,58.71
21410,2021-08-27 15:50:00,58.75
21411,2021-08-27 15:55:00,58.83
21412,2021-08-27 16:00:00,58.81
21413,2021-08-27 16:05:00,58.77
21414,2021-08-27 16:10:00,58.85
21415,2021-08-27 16:15:00,58.85
21416,2021-08-27 16:20:00,58.93
21417,2021-08-27 16:25:00,58.96
21418,2021-08-27 16:30:00,58.95
21419,2021-08-27 16:35:00,58.98
21420,2021-08-27 16:40:00,58.95
21421,2021-08-27 16:45:00,59.00
21422,2021-08-27 16:50:00,58.98
21423,2021-08-27 16:55:00,58.98
21424,2021-08-27 17:00:00,59.02
21425,2021-08-27 17:05:00,59.04
21426,2021-08-27 17:10:00,59.02
21427,2021-08-27 17:15:00,59.00
21428,2021-08-27 17:20:00,59.00
21429,2021-08-27 17:25:00,59.00
21430,2021-08-27 17:30:00,59.06
21431,2021-08-27 17:35:00,59.04
21432,2021-08-27 17:40:00,59.08
21433,2021-08-27 17:45:00,59.14
21434,2021-08-27 17:50:00,59.08
21435,2021-08-27 17:55:00,59.14
21436,2021-08-27 18:00:00,59.08
21437,2021-08-27 18:05:00,59.12
21438,2021-08-27 18:10:00,59.18
21439,2021-08-27 18:15:00,59.18
21440,2021-08-27 18:20:00,59.23
21441,2021-08-27 18:25:00,59.23
21442,2021-08-27 18:30:00,59.25
21443,2021-08-27 18:35:00,59.27
21444,2021-08-27 18:40:00,59.25
21445,2021-08-27 18:45:00,59.20
21446,2021-08-27 18:50:00,59.23
21447,2021-08-27 18:55:00,59.23
21448,2021-08-27 19:00:00,59.23
21449,2021-08-27 19:05:00,59.23
21450,2021-08-27 19:10:00,59.20
21451,2021-08-27 19:15:00,59.18
21452,2021-08-27 19:20:00,59.22
21453,2021-08-27 19:25:00,59.20
21454,2021-08-27 19:30:00,59.20
21455,2021-08-27 19:35:00,59.18
21456,2021-08-27 19:40:00,59.20
21457,2021-08-27 19:45:00,59.20
21458,2021-08-27 19:50:00,59.16
21459,2021-08-27 19:55:00,59.16
21460,2021-08-27 20:00:00,59.22
21461,2021-08-27 20:05:00,59.16
21462,2021-08-27 20:10:00,59.20
21463,2021-08-27 20:15:00,59.14
21464,2021-08-27 20:20:00,59.14
21465,2021-08-27 20:25:00,59.18
21466,2021-08-27 20:30:00,59.18
21467,2021-08-27 20:35:00,59.16
21468,2021-08-27 20:40:00,59.16
21469,2021-08-27 20:45:00,59.14
21470,2021-08-27 20:50:00,59.16
21471,2021-08-27 20:55:00,59.20
21472,2021-08-27 21:00:00,59.20
21473,2021-08-27 21:05:00,59.14
21474,2021-08-27 21:10:00,59.18
21475,2021-08-27 21:15:00,59.20
21476,2021-08-27 21:20:00,59.16
21477,2021-08-27 21:25:00,59.10
21478,2021-08-27 21:30:00,59.16
21479,2021-08-27 21:35:00,59.16
21480,2021-08-27 21:40:00,59.16
21481,2021-08-27 21:45:00,59.18
21482,2021-08-27 21:50:00,59.14
21483,2021-08-27 21:55:00,59.14
21484,2021-08-27 22:00:00,59.14
21485,2021-08-27 22:05:00,59.12
21486,2021-08-27 22:10:00,59.14
21487,2021-08-27 22:15:00,59.14
21488,2021-08-27 22:20:00,59.12
21489,2021-08-27 22:25:00,59.12
21490,2021-08-27 22:30:00,59.12
21491,2021-08-27 22:35:00,59.10
21492,2021-08-27 22:40:00,59.08
21493,2021-08-27 22:45:00,59.08
21494,2021-08-27 22:50:00,59.04
21495,2021-08-27 22:55:00,59.06
21496,2021-08-27 23:00:00,59.06
21497,2021-08-27 23:05:00,59.02
21498,2021-08-27 23:10:00,59.00
21499,2021-08-27 23:15:00,58.95
21500,2021-08-27 23:20:00,58.93
21501,2021-08-27 23:25:00,58.91
21502,2021-08-27 23:30:00,58.87
21503,2021-08-27 23:35:00,58.85
21504,2021-08-27 23:40:00,58.83
21505,2021-08-27 23:45:00,58.71
21506,2021-08-27 23:50:00,58.67
21507,2021-08-27 23:55:00,58.52
21508,2021-08-28 0:00:00,58.50
21509,2021-08-28 0:05:00,58.48
21510,2021-08-28 0:10:00,58.44
21511,2021-08-28 0:15:00,58.37
21512,2021-08-28 0:20:00,58.35
21513,2021-08-28 0:25:00,58.29
21514,2021-08-28 0:30:00,58.21
21515,2021-08-28 0:35:00,58.13
21516,2021-08-28 0:40:00,58.11
21517,2021-08-28 0:45:00,58.04
21518,2021-08-28 0:50:00,58.02
21519,2021-08-28 0:55:00,57.96
21520,2021-08-28 1:00:00,57.88
21521,2021-08-28 1:05:00,57.88
21522,2021-08-28 1:10:00,57.88
21523,2021-08-28 1:15:00,57.86
21524,2021-08-28 1:20:00,57.83
21525,2021-08-28 1:25:00,57.77
21526,2021-08-28 1:30:00,57.75
21527,2021-08-28 1:35:00,57.73
21528,2021-08-28 1:40:00,57.73
21529,2021-08-28 1:45:00,57.73
21530,2021-08-28 1:50:00,57.69
21531,2021-08-28 1:55:00,57.69
21532,2021-08-28 2:00:00,57.65
21533,2021-08-28 2:05:00,57.67
21534,2021-08-28 2:10:00,57.61
21535,2021-08-28 2:15:00,57.63
21536,2021-08-28 2:20:00,57.59
21537,2021-08-28 2:25:00,57.57
21538,2021-08-28 2:30:00,57.57
21539,2021-08-28 2:35:00,57.56
21540,2021-08-28 2:40:00,57.54
21541,2021-08-28 2:45:00,57.54
21542,2021-08-28 2:50:00,57.54
21543,2021-08-28 2:55:00,57.52
21544,2021-08-28 3:00:00,57.52
21545,2021-08-28 3:05:00,57.50
21546,2021-08-28 3:10:00,57.52
21547,2021-08-28 3:15:00,57.48
21548,2021-08-28 3:20:00,57.52
21549,2021-08-28 3:25:00,57.48
21550,2021-08-28 3:30:00,57.50
21551,2021-08-28 3:35:00,57.48
21552,2021-08-28 3:40:00,57.46
21553,2021-08-28 3:45:00,57.44
21554,2021-08-28 3:50:00,57.42
21555,2021-08-28 3:55:00,57.42
21556,2021-08-28 4:00:00,57.38
21557,2021-08-28 4:05:00,57.36
21558,2021-08-28 4:10:00,57.36
21559,2021-08-28 4:15:00,57.36
21560,2021-08-28 4:20:00,57.36
21561,2021-08-28 4:25:00,57.34
21562,2021-08-28 4:30:00,57.34
21563,2021-08-28 4:35:00,57.30
21564,2021-08-28 4:40:00,57.30
21565,2021-08-28 4:45:00,57.28
21566,2021-08-28 4:50:00,57.19
21567,2021-08-28 4:55:00,57.15
21568,2021-08-28 5:00:00,57.09
21569,2021-08-28 5:05:00,56.98
21570,2021-08-28 5:10:00,56.92
21571,2021-08-28 5:15:00,56.92
21572,2021-08-28 5:20:00,56.86
21573,2021-08-28 5:25:00,56.80
21574,2021-08-28 5:30:00,56.80
21575,2021-08-28 5:35:00,56.76
21576,2021-08-28 5:40:00,56.76
21577,2021-08-28 5:45:00,56.71
21578,2021-08-28 5:50:00,56.72
21579,2021-08-28 5:55:00,56.72
21580,2021-08-28 6:00:00,56.74
21581,2021-08-28 6:05:00,56.71
21582,2021-08-28 6:10:00,56.67
21583,2021-08-28 6:15:00,56.71
21584,2021-08-28 6:20:00,56.69
21585,2021-08-28 6:25:00,56.69
21586,2021-08-28 6:30:00,56.69
21587,2021-08-28 6:35:00,56.69
21588,2021-08-28 6:40:00,56.69
21589,2021-08-28 6:45:00,56.69
21590,2021-08-28 6:50:00,56.69
21591,2021-08-28 6:55:00,56.69
21592,2021-08-28 7:00:00,56.71
21593,2021-08-28 7:05:00,56.72
21594,2021-08-28 7:10:00,56.74
21595,2021-08-28 7:15:00,56.76
21596,2021-08-28 7:20:00,56.76
21597,2021-08-28 7:25:00,56.84
21598,2021-08-28 7:30:00,56.82
21599,2021-08-28 7:35:00,56.90
21600,2021-08-28 7:40:00,56.92
21601,2021-08-28 7:45:00,56.98
21602,2021-08-28 7:50:00,57.03
21603,2021-08-28 7:55:00,57.03
21604,2021-08-28 8:00:00,57.09
21605,2021-08-28 8:05:00,57.13
21606,2021-08-28 8:10:00,57.23
21607,2021-08-28 8:15:00,57.23
21608,2021-08-28 8:20:00,57.27
21609,2021-08-28 8:25:00,57.34
21610,2021-08-28 8:30:00,57.36
21611,2021-08-28 8:35:00,57.48
21612,2021-08-28 8:40:00,57.50
21613,2021-08-28 8:45:00,57.56
21614,2021-08-28 8:50:00,57.59
21615,2021-08-28 8:55:00,57.56
21616,2021-08-28 9:00:00,57.57
21617,2021-08-28 9:05:00,57.73
21618,2021-08-28 9:10:00,57.84
21619,2021-08-28 9:15:00,57.90
21620,2021-08-28 9:20:00,58.06
21621,2021-08-28 9:25:00,58.15
21622,2021-08-28 9:30:00,58.27
21623,2021-08-28 9:35:00,58.35
21624,2021-08-28 9:40:00,58.40
21625,2021-08-28 9:45:00,58.50
21626,2021-08-28 9:50:00,58.52
21627,2021-08-28 9:55:00,58.71
21628,2021-08-28 10:00:00,58.87
21629,2021-08-28 10:05:00,58.77
21630,2021-08-28 10:10:00,58.87
21631,2021-08-28 10:15:00,58.75
21632,2021-08-28 10:20:00,58.85
21633,2021-08-28 10:25:00,58.81
21634,2021-08-28 10:30:00,58.89
21635,2021-08-28 10:35:00,58.91
21636,2021-08-28 10:40:00,58.87
21637,2021-08-28 10:45:00,58.85
21638,2021-08-28 10:50:00,58.85
21639,2021-08-28 10:55:00,58.87
21640,2021-08-28 11:00:00,58.89
21641,2021-08-28 11:05:00,58.93
21642,2021-08-28 11:10:00,58.89
21643,2021-08-28 11:15:00,58.93
21644,2021-08-28 11:20:00,58.93
21645,2021-08-28 11:25:00,58.96
21646,2021-08-28 11:30:00,58.96
21647,2021-08-28 11:35:00,58.96
21648,2021-08-28 11:40:00,59.06
21649,2021-08-28 11:45:00,58.98
21650,2021-08-28 11:50:00,59.00
21651,2021-08-28 11:55:00,59.02
21652,2021-08-28 12:00:00,59.00
21653,2021-08-28 12:05:00,59.10
21654,2021-08-28 12:10:00,59.18
21655,2021-08-28 12:15:00,59.20
21656,2021-08-28 12:20:00,59.18
21657,2021-08-28 12:25:00,59.23
21658,2021-08-28 12:30:00,59.23
21659,2021-08-28 12:35:00,59.18
21660,2021-08-28 12:40:00,59.22
21661,2021-08-28 12:45:00,59.20
21662,2021-08-28 12:50:00,59.12
21663,2021-08-28 12:55:00,59.18
21664,2021-08-28 13:00:00,59.06
21665,2021-08-28 13:05:00,59.00
21666,2021-08-28 13:10:00,58.93
21667,2021-08-28 13:15:00,58.93
21668,2021-08-28 13:20:00,58.81
21669,2021-08-28 13:25:00,58.77
21670,2021-08-28 13:30:00,58.75
21671,2021-08-28 13:35:00,58.71
21672,2021-08-28 13:40:00,58.75
21673,2021-08-28 13:45:00,58.81
21674,2021-08-28 13:50:00,58.81
21675,2021-08-28 13:55:00,58.79
21676,2021-08-28 14:00:00,58.75
21677,2021-08-28 14:05:00,58.69
21678,2021-08-28 14:10:00,58.62
21679,2021-08-28 14:15:00,58.60
21680,2021-08-28 14:20:00,58.64
21681,2021-08-28 14:25:00,58.52
21682,2021-08-28 14:30:00,58.56
21683,2021-08-28 14:35:00,58.52
21684,2021-08-28 14:40:00,58.44
21685,2021-08-28 14:45:00,58.44
21686,2021-08-28 14:50:00,58.44
21687,2021-08-28 14:55:00,58.42
21688,2021-08-28 15:00:00,58.42
21689,2021-08-28 15:05:00,58.42
21690,2021-08-28 15:10:00,58.39
21691,2021-08-28 15:15:00,58.37
21692,2021-08-28 15:20:00,58.31
21693,2021-08-28 15:25:00,58.19
21694,2021-08-28 15:30:00,58.19
21695,2021-08-28 15:35:00,58.11
21696,2021-08-28 15:40:00,58.13
21697,2021-08-28 15:45:00,58.08
21698,2021-08-28 15:50:00,58.00
21699,2021-08-28 15:55:00,57.96
21700,2021-08-28 16:00:00,57.96
21701,2021-08-28 16:05:00,57.94
21702,2021-08-28 16:10:00,57.94
21703,2021-08-28 16:15:00,57.86
21704,2021-08-28 16:20:00,57.84
21705,2021-08-28 16:25:00,57.77
21706,2021-08-28 16:30:00,57.73
21707,2021-08-28 16:35:00,57.71
21708,2021-08-28 16:40:00,57.67
21709,2021-08-28 16:45:00,57.63
21710,2021-08-28 16:50:00,57.63
21711,2021-08-28 16:55:00,57.56
21712,2021-08-28 17:00:00,57.52
21713,2021-08-28 17:05:00,57.52
21714,2021-08-28 17:10:00,57.48
21715,2021-08-28 17:15:00,57.50
21716,2021-08-28 17:20:00,57.48
21717,2021-08-28 17:25:00,57.46
21718,2021-08-28 17:30:00,57.44
21719,2021-08-28 17:35:00,57.38
21720,2021-08-28 17:40:00,57.34
21721,2021-08-28 17:45:00,57.27
21722,2021-08-28 17:50:00,57.27
21723,2021-08-28 17:55:00,57.28
21724,2021-08-28 18:00:00,57.32
21725,2021-08-28 18:05:00,57.38
21726,2021-08-28 18:10:00,57.38
21727,2021-08-28 18:15:00,57.34
21728,2021-08-28 18:20:00,57.32
21729,2021-08-28 18:25:00,57.44
21730,2021-08-28 18:30:00,57.46
21731,2021-08-28 18:35:00,57.54
21732,2021-08-28 18:40:00,57.57
21733,2021-08-28 18:45:00,57.61
21734,2021-08-28 18:50:00,57.69
21735,2021-08-28 18:55:00,57.84
21736,2021-08-28 19:00:00,57.98
21737,2021-08-28 19:05:00,58.11
21738,2021-08-28 19:10:00,58.21
21739,2021-08-28 19:15:00,58.27
21740,2021-08-28 19:20:00,58.39
21741,2021-08-28 19:25:00,58.37
21742,2021-08-28 19:30:00,58.48
21743,2021-08-28 19:35:00,58.54
21744,2021-08-28 19:40:00,58.54
21745,2021-08-28 19:45:00,58.64
21746,2021-08-28 19:50:00,58.69
21747,2021-08-28 19:55:00,58.73
21748,2021-08-28 20:00:00,58.71
21749,2021-08-28 20:05:00,58.71
21750,2021-08-28 20:10:00,58.75
21751,2021-08-28 20:15:00,58.71
21752,2021-08-28 20:20:00,58.75
21753,2021-08-28 20:25:00,58.79
21754,2021-08-28 20:30:00,58.75
21755,2021-08-28 20:35:00,58.73
21756,2021-08-28 20:40:00,58.75
21757,2021-08-28 20:45:00,58.75
21758,2021-08-28 20:50:00,58.77
21759,2021-08-28 20:55:00,58.81
21760,2021-08-28 21:00:00,58.81
21761,2021-08-28 21:05:00,58.81
21762,2021-08-28 21:10:00,58.79
21763,2021-08-28 21:15:00,58.85
21764,2021-08-28 21:20:00,58.79
21765,2021-08-28 21:25:00,58.81
21766,2021-08-28 21:30:00,58.81
21767,2021-08-28 21:35:00,58.79
21768,2021-08-28 21:40:00,58.81
21769,2021-08-28 21:45:00,58.85
21770,2021-08-28 21:50:00,58.77
21771,2021-08-28 21:55:00,58.81
21772,2021-08-28 22:00:00,58.81
21773,2021-08-28 22:05:00,58.79
21774,2021-08-28 22:10:00,58.79
21775,2021-08-28 22:15:00,58.81
21776,2021-08-28 22:20:00,58.79
21777,2021-08-28 22:25:00,58.79
21778,2021-08-28 22:30:00,58.77
21779,2021-08-28 22:35:00,58.77
21780,2021-08-28 22:40:00,58.81
21781,2021-08-28 22:45:00,58.83
21782,2021-08-28 22:50:00,58.81
21783,2021-08-28 22:55:00,58.79
21784,2021-08-28 23:00:00,58.79
21785,2021-08-28 23:05:00,58.75
21786,2021-08-28 23:10:00,58.79
21787,2021-08-28 23:15:00,58.79
21788,2021-08-28 23:20:00,58.79
21789,2021-08-28 23:25:00,58.77
21790,2021-08-28 23:30:00,58.75
21791,2021-08-28 23:35:00,58.77
21792,2021-08-28 23:40:00,58.77
21793,2021-08-28 23:45:00,58.77
21794,2021-08-28 23:50:00,58.75
21795,2021-08-28 23:55:00,58.75
21796,2021-08-29 0:00:00,58.73
21797,2021-08-29 0:05:00,58.77
21798,2021-08-29 0:10:00,58.71
21799,2021-08-29 0:15:00,58.71
21800,2021-08-29 0:20:00,58.66
21801,2021-08-29 0:25:00,58.67
21802,2021-08-29 0:30:00,58.64
21803,2021-08-29 0:35:00,58.50
21804,2021-08-29 0:40:00,58.46
21805,2021-08-29 0:45:00,58.46
21806,2021-08-29 0:50:00,58.42
21807,2021-08-29 0:55:00,58.42
21808,2021-08-29 1:00:00,58.27
21809,2021-08-29 1:05:00,58.17
21810,2021-08-29 1:10:00,58.00
21811,2021-08-29 1:15:00,57.83
21812,2021-08-29 1:20:00,57.75
21813,2021-08-29 1:25:00,57.48
21814,2021-08-29 1:30:00,57.36
21815,2021-08-29 1:35:00,57.17
21816,2021-08-29 1:40:00,57.11
21817,2021-08-29 1:45:00,57.03
21818,2021-08-29 1:50:00,56.96
21819,2021-08-29 1:55:00,56.88
21820,2021-08-29 2:00:00,56.80
21821,2021-08-29 2:05:00,56.71
21822,2021-08-29 2:10:00,56.69
21823,2021-08-29 2:15:00,56.61
21824,2021-08-29 2:20:00,56.53
21825,2021-08-29 2:25:00,56.49
21826,2021-08-29 2:30:00,56.51
21827,2021-08-29 2:35:00,56.49
21828,2021-08-29 2:40:00,56.51
21829,2021-08-29 2:45:00,56.55
21830,2021-08-29 2:50:00,56.53
21831,2021-08-29 2:55:00,56.59
21832,2021-08-29 3:00:00,56.63
21833,2021-08-29 3:05:00,56.63
21834,2021-08-29 3:10:00,56.74
21835,2021-08-29 3:15:00,56.88
21836,2021-08-29 3:20:00,56.92
21837,2021-08-29 3:25:00,56.94
21838,2021-08-29 3:30:00,56.96
21839,2021-08-29 3:35:00,57.01
21840,2021-08-29 3:40:00,57.03
21841,2021-08-29 3:45:00,57.05
21842,2021-08-29 3:50:00,57.03
21843,2021-08-29 3:55:00,57.01
21844,2021-08-29 4:00:00,57.07
21845,2021-08-29 4:05:00,57.03
21846,2021-08-29 4:10:00,57.03
21847,2021-08-29 4:15:00,57.03
21848,2021-08-29 4:20:00,57.03
21849,2021-08-29 4:25:00,57.05
21850,2021-08-29 4:30:00,57.09
21851,2021-08-29 4:35:00,57.11
21852,2021-08-29 4:40:00,57.15
21853,2021-08-29 4:45:00,57.15
21854,2021-08-29 4:50:00,57.15
21855,2021-08-29 4:55:00,57.21
21856,2021-08-29 5:00:00,57.25
21857,2021-08-29 5:05:00,57.17
21858,2021-08-29 5:10:00,57.21
21859,2021-08-29 5:15:00,57.23
21860,2021-08-29 5:20:00,57.27
21861,2021-08-29 5:25:00,57.28
21862,2021-08-29 5:30:00,57.30
21863,2021-08-29 5:35:00,57.32
21864,2021-08-29 5:40:00,57.30
21865,2021-08-29 5:45:00,57.34
21866,2021-08-29 5:50:00,57.28
21867,2021-08-29 5:55:00,57.28
21868,2021-08-29 6:00:00,57.28
21869,2021-08-29 6:05:00,57.27
21870,2021-08-29 6:10:00,57.25
21871,2021-08-29 6:15:00,57.21
21872,2021-08-29 6:20:00,57.17
21873,2021-08-29 6:25:00,57.17
21874,2021-08-29 6:30:00,57.13
21875,2021-08-29 6:35:00,57.15
21876,2021-08-29 6:40:00,57.13
21877,2021-08-29 6:45:00,57.11
21878,2021-08-29 6:50:00,57.13
21879,2021-08-29 6:55:00,57.15
21880,2021-08-29 7:00:00,57.13
21881,2021-08-29 7:05:00,57.15
21882,2021-08-29 7:10:00,57.15
21883,2021-08-29 7:15:00,57.17
21884,2021-08-29 7:20:00,57.21
21885,2021-08-29 7:25:00,57.23
21886,2021-08-29 7:30:00,57.27
21887,2021-08-29 7:35:00,57.25
21888,2021-08-29 7:40:00,57.28
21889,2021-08-29 7:45:00,57.34
21890,2021-08-29 7:50:00,57.44
21891,2021-08-29 7:55:00,57.44
21892,2021-08-29 8:00:00,57.42
21893,2021-08-29 8:05:00,57.46
21894,2021-08-29 8:10:00,57.52
21895,2021-08-29 8:15:00,57.59
21896,2021-08-29 8:20:00,57.63
21897,2021-08-29 8:25:00,57.67
21898,2021-08-29 8:30:00,57.73
21899,2021-08-29 8:35:00,57.75
21900,2021-08-29 8:40:00,57.81
21901,2021-08-29 8:45:00,57.84
21902,2021-08-29 8:50:00,57.94
21903,2021-08-29 8:55:00,57.92
21904,2021-08-29 9:00:00,57.98
21905,2021-08-29 9:05:00,58.02
21906,2021-08-29 9:10:00,58.06
21907,2021-08-29 9:15:00,58.00
21908,2021-08-29 9:20:00,58.02
21909,2021-08-29 9:25:00,58.10
21910,2021-08-29 9:30:00,57.98
21911,2021-08-29 9:35:00,58.04
21912,2021-08-29 9:40:00,58.06
21913,2021-08-29 9:45:00,58.15
21914,2021-08-29 9:50:00,58.15
21915,2021-08-29 9:55:00,58.19
21916,2021-08-29 10:00:00,58.21
21917,2021-08-29 10:05:00,58.15
21918,2021-08-29 10:10:00,58.13
21919,2021-08-29 10:15:00,58.13
21920,2021-08-29 10:20:00,58.15
21921,2021-08-29 10:25:00,58.19
21922,2021-08-29 10:30:00,58.25
21923,2021-08-29 10:35:00,58.27
21924,2021-08-29 10:40:00,58.29
21925,2021-08-29 10:45:00,58.25
21926,2021-08-29 10:50:00,58.25
21927,2021-08-29 10:55:00,58.33
21928,2021-08-29 11:00:00,58.29
21929,2021-08-29 11:05:00,58.33
21930,2021-08-29 11:10:00,58.33
21931,2021-08-29 11:15:00,58.39
21932,2021-08-29 11:20:00,58.29
21933,2021-08-29 11:25:00,58.27
21934,2021-08-29 11:30:00,58.27
21935,2021-08-29 11:35:00,58.29
21936,2021-08-29 11:40:00,58.37
21937,2021-08-29 11:45:00,58.31
21938,2021-08-29 11:50:00,58.33
21939,2021-08-29 11:55:00,58.33
21940,2021-08-29 12:00:00,58.21
21941,2021-08-29 12:05:00,58.19
21942,2021-08-29 12:10:00,58.17
21943,2021-08-29 12:15:00,58.10
21944,2021-08-29 12:20:00,58.13
21945,2021-08-29 12:25:00,58.08
21946,2021-08-29 12:30:00,58.10
21947,2021-08-29 12:35:00,58.11
21948,2021-08-29 12:40:00,58.08
21949,2021-08-29 12:45:00,58.10
21950,2021-08-29 12:50:00,58.06
21951,2021-08-29 12:55:00,58.06
21952,2021-08-29 13:00:00,58.06
21953,2021-08-29 13:05:00,58.04
21954,2021-08-29 13:10:00,58.08
21955,2021-08-29 13:15:00,58.10
21956,2021-08-29 13:20:00,58.10
21957,2021-08-29 13:25:00,58.02
21958,2021-08-29 13:30:00,58.06
21959,2021-08-29 13:35:00,58.06
21960,2021-08-29 13:40:00,57.96
21961,2021-08-29 13:45:00,57.94
21962,2021-08-29 13:50:00,57.96
21963,2021-08-29 13:55:00,58.08
21964,2021-08-29 14:00:00,58.08
21965,2021-08-29 14:05:00,58.04
21966,2021-08-29 14:10:00,58.08
21967,2021-08-29 14:15:00,58.15
21968,2021-08-29 14:20:00,58.17
21969,2021-08-29 14:25:00,58.13
21970,2021-08-29 14:30:00,58.15
21971,2021-08-29 14:35:00,58.13
21972,2021-08-29 14:40:00,58.15
21973,2021-08-29 14:45:00,58.15
21974,2021-08-29 14:50:00,58.11
21975,2021-08-29 14:55:00,58.11
21976,2021-08-29 15:00:00,58.08
21977,2021-08-29 15:05:00,58.13
21978,2021-08-29 15:10:00,58.15
21979,2021-08-29 15:15:00,58.13
21980,2021-08-29 15:20:00,58.11
21981,2021-08-29 15:25:00,58.17
21982,2021-08-29 15:30:00,58.15
21983,2021-08-29 15:35:00,58.19
21984,2021-08-29 15:40:00,58.15
21985,2021-08-29 15:45:00,58.17
21986,2021-08-29 15:50:00,58.11
21987,2021-08-29 15:55:00,58.10
21988,2021-08-29 16:00:00,58.13
21989,2021-08-29 16:05:00,58.15
21990,2021-08-29 16:10:00,58.23
21991,2021-08-29 16:15:00,58.21
21992,2021-08-29 16:20:00,58.23
21993,2021-08-29 16:25:00,58.27
21994,2021-08-29 16:30:00,58.27
21995,2021-08-29 16:35:00,58.37
21996,2021-08-29 16:40:00,58.40
21997,2021-08-29 16:45:00,58.40
21998,2021-08-29 16:50:00,58.39
